Lead_ID,Lead_Date,MQL_Date,SQL_Date,Opportunity_Date,Won_Date,Deal_Value,Sales_Cycle_Days,Company_Name,Industry,Company_Size,Region,Lead_Source,Sales_Rep,Product_Interest,Engagement_Score,Lead_Status
L03955,2025-01-07,2025-01-08,2025-01-17,,,0,,Company_3955,Retail,Small,Central,Website,Arjun,CRM Software,13,Lead
L03956,2025-09-21,2025-09-25,,,,0,,Company_3956,Manufacturing,Enterprise,North,Google Ads,Vikash,CRM Software,67,Lost
L03957,2025-01-08,,,,,0,,Company_3957,Finance,Mid-Market,East,Webinar,Sneha,Analytics Platform,31,MQL
L03958,2025-09-11,2025-09-17,2025-09-19,2025-09-23,2025-10-20,472083,39.0,Company_3958,Logistics,Enterprise,West,Referral,Priya,CRM Software,17,Lead
L03959,2025-09-23,2025-09-28,,,,0,,Company_3959,Technology,Small,West,LinkedIn,Rahul,Cybersecurity,68,SQL
L03960,2025-01-30,2025-02-05,,,,0,,Company_3960,Retail,Mid-Market,East,Email Campaign,Arjun,ERP Software,10,Lead
L03961,2025-06-25,2025-06-30,2025-07-04,2025-07-14,2025-07-26,982794,31.0,Company_3961,Healthcare,Enterprise,Central,Trade Show,Sneha,Analytics Platform,73,Lead
L03962,2025-08-11,2025-08-12,2025-08-21,2025-08-28,2025-09-03,304178,23.0,Company_3962,Finance,Enterprise,South,Google Ads,Rahul,CRM Software,26,Lost
L03963,2025-11-20,,,,,0,,Company_3963,Finance,Enterprise,Central,Webinar,Sneha,Cloud Solutions,84,MQL
L03964,2025-10-03,,,,,0,,Company_3964,Retail,Enterprise,West,Trade Show,Sneha,Analytics Platform,54,Lost
L03965,2025-09-02,,,,,0,,Company_3965,Finance,Small,North,Website,Sneha,CRM Software,14,SQL
L03966,2025-05-07,2025-05-11,2025-05-19,2025-05-23,2025-06-07,495220,31.0,Company_3966,Logistics,Mid-Market,Central,Webinar,Neha,Cybersecurity,56,Opportunity
L03967,2025-01-13,2025-01-16,,,,0,,Company_3967,Education,Enterprise,East,Referral,Amit,Cybersecurity,66,MQL
L03968,2025-05-23,2025-05-25,,,,0,,Company_3968,Manufacturing,Enterprise,West,Email Campaign,Neha,Analytics Platform,24,MQL
L03969,2025-03-27,2025-03-31,2025-04-04,,,0,,Company_3969,Retail,Enterprise,North,Google Ads,Rahul,Cloud Solutions,68,Opportunity
L03970,2025-05-11,2025-05-12,,,,0,,Company_3970,Logistics,Enterprise,East,Website,Priya,Cloud Solutions,44,Won
L03971,2025-10-08,,,,,0,,Company_3971,Manufacturing,Enterprise,Central,Email Campaign,Neha,Cloud Solutions,23,Lead
L03972,2025-03-01,,,,,0,,Company_3972,Logistics,Small,South,Email Campaign,Priya,ERP Software,17,SQL
L03973,2025-11-01,2025-11-02,,,,0,,Company_3973,Logistics,Enterprise,East,Referral,Neha,ERP Software,51,Won
L03974,2025-08-04,2025-08-11,2025-08-15,2025-08-27,2025-09-19,213169,46.0,Company_3974,Education,Small,North,Referral,Amit,Cloud Solutions,38,Lead
L03975,2025-12-03,2025-12-07,2025-12-10,2025-12-17,2026-01-04,150562,32.0,Company_3975,Education,Small,West,Referral,Amit,Cloud Solutions,13,Lead
L03976,2025-06-19,2025-06-23,2025-06-26,,,0,,Company_3976,Manufacturing,Mid-Market,West,LinkedIn,Priya,Cybersecurity,92,Lost
L03977,2025-01-16,,,,,0,,Company_3977,Technology,Enterprise,Central,Email Campaign,Sneha,Cloud Solutions,76,MQL
L03978,2025-10-19,,,,,0,,Company_3978,Technology,Mid-Market,East,Referral,Amit,ERP Software,31,Lost
L03979,2025-03-21,2025-03-28,,,,0,,Company_3979,Technology,Enterprise,South,LinkedIn,Neha,Cloud Solutions,55,Opportunity
L03980,2025-03-27,,,,,0,,Company_3980,Finance,Enterprise,Central,Website,Amit,Cybersecurity,23,Opportunity
L03981,2025-01-26,,,,,0,,Company_3981,Retail,Enterprise,Central,Email Campaign,Amit,Cloud Solutions,95,SQL
L03982,2025-09-05,2025-09-12,,,,0,,Company_3982,Logistics,Mid-Market,West,Trade Show,Priya,CRM Software,69,Lost
L03983,2025-03-29,,,,,0,,Company_3983,Retail,Mid-Market,South,Webinar,Neha,Analytics Platform,17,Lead
L03984,2025-09-21,,,,,0,,Company_3984,Healthcare,Enterprise,West,Referral,Rahul,CRM Software,79,Lost
L03985,2025-09-23,2025-09-24,2025-09-30,2025-10-08,,693605,,Company_3985,Finance,Small,North,Referral,Neha,Cloud Solutions,66,Lead
L03986,2025-06-25,,,,,0,,Company_3986,Education,Enterprise,West,Referral,Amit,Analytics Platform,56,Lead
L03987,2025-06-02,2025-06-09,,,,0,,Company_3987,Retail,Small,West,Google Ads,Neha,Cloud Solutions,40,Lead
L03988,2025-04-24,2025-04-25,,,,0,,Company_3988,Retail,Mid-Market,North,Website,Amit,Analytics Platform,39,SQL
L03989,2025-08-02,2025-08-05,2025-08-14,,,0,,Company_3989,Finance,Enterprise,South,Trade Show,Vikash,Analytics Platform,92,SQL
L03990,2025-03-13,2025-03-14,,,,0,,Company_3990,Finance,Mid-Market,Central,Trade Show,Sneha,Analytics Platform,62,Won
L03991,2025-10-06,,,,,0,,Company_3991,Education,Enterprise,North,Website,Neha,CRM Software,38,Won
L03992,2025-10-10,2025-10-16,,,,0,,Company_3992,Healthcare,Mid-Market,West,Referral,Priya,Cybersecurity,64,SQL
L03993,2025-12-02,2025-12-05,2025-12-13,2025-12-18,2026-01-04,736167,33.0,Company_3993,Healthcare,Mid-Market,South,Referral,Vikash,ERP Software,61,MQL
L03994,2025-11-07,2025-11-12,2025-11-20,,,0,,Company_3994,Manufacturing,Mid-Market,North,Email Campaign,Sneha,Cloud Solutions,44,SQL
L03995,2025-10-26,2025-10-28,,,,0,,Company_3995,Education,Mid-Market,South,Google Ads,Sneha,ERP Software,55,Lead
L03996,2025-10-18,2025-10-25,2025-10-30,,,0,,Company_3996,Logistics,Small,East,Trade Show,Vikash,Cybersecurity,16,Lead
L03997,2025-11-22,2025-11-29,2025-12-07,2025-12-15,2026-01-11,816746,50.0,Company_3997,Logistics,Small,East,Email Campaign,Sneha,Cybersecurity,52,Lead
L03998,2025-05-09,,,,,0,,Company_3998,Logistics,Mid-Market,South,Referral,Vikash,Cloud Solutions,65,MQL
L03999,2025-11-11,,,,,0,,Company_3999,Logistics,Small,Central,Trade Show,Sneha,Cybersecurity,61,SQL
L04000,2025-12-22,2025-12-27,,,,0,,Company_4000,Education,Mid-Market,North,Google Ads,Vikash,Analytics Platform,86,Lead
L04001,2025-11-13,,,,,0,,Company_4001,Finance,Small,North,Website,Priya,CRM Software,53,Opportunity
L04002,2025-12-06,,,,,0,,Company_4002,Finance,Enterprise,North,Referral,Amit,Cybersecurity,53,Won
L04003,2025-07-15,2025-07-21,2025-07-27,,,0,,Company_4003,Healthcare,Mid-Market,Central,Trade Show,Vikash,Cybersecurity,60,SQL
L04004,2025-10-23,,,,,0,,Company_4004,Healthcare,Small,North,Website,Amit,Cloud Solutions,14,Lead
L04005,2025-02-04,,,,,0,,Company_4005,Education,Small,East,Referral,Neha,ERP Software,75,SQL
L04006,2025-05-15,2025-05-22,,,,0,,Company_4006,Logistics,Enterprise,North,Webinar,Neha,Cloud Solutions,56,Lead
L04007,2025-11-04,2025-11-06,2025-11-11,2025-11-16,,207386,,Company_4007,Logistics,Small,West,Google Ads,Rahul,Analytics Platform,26,Lead
L04008,2025-06-18,,,,,0,,Company_4008,Logistics,Enterprise,North,Google Ads,Priya,Cybersecurity,73,MQL
L04009,2025-09-27,2025-10-02,2025-10-11,,,0,,Company_4009,Logistics,Small,South,Google Ads,Neha,Cybersecurity,15,MQL
L04010,2025-12-25,,,,,0,,Company_4010,Finance,Small,South,Trade Show,Neha,Analytics Platform,12,Won
L04011,2025-09-25,,,,,0,,Company_4011,Healthcare,Enterprise,Central,LinkedIn,Neha,ERP Software,67,Opportunity
L04012,2025-07-22,,,,,0,,Company_4012,Manufacturing,Mid-Market,South,Google Ads,Rahul,Analytics Platform,37,Lead
L04013,2025-11-19,2025-11-22,2025-12-02,2025-12-12,2025-12-25,918878,36.0,Company_4013,Healthcare,Mid-Market,North,Website,Arjun,CRM Software,28,Opportunity
L04014,2025-05-17,,,,,0,,Company_4014,Retail,Small,East,LinkedIn,Amit,Cybersecurity,63,SQL
L04015,2025-12-02,,,,,0,,Company_4015,Retail,Small,Central,LinkedIn,Arjun,Analytics Platform,80,Lead
L04016,2025-09-11,2025-09-12,,,,0,,Company_4016,Healthcare,Enterprise,East,Webinar,Arjun,CRM Software,72,MQL
L04017,2025-07-31,,,,,0,,Company_4017,Manufacturing,Enterprise,North,Referral,Vikash,Analytics Platform,86,Won
L04018,2025-10-07,2025-10-13,2025-10-23,,,0,,Company_4018,Manufacturing,Small,North,Email Campaign,Arjun,ERP Software,88,Won
L04019,2025-02-18,2025-02-23,2025-02-27,,,0,,Company_4019,Retail,Enterprise,South,Email Campaign,Vikash,ERP Software,27,SQL
L04020,2025-11-02,,,,,0,,Company_4020,Healthcare,Small,South,Webinar,Arjun,ERP Software,55,Lead
L04021,2025-08-20,,,,,0,,Company_4021,Finance,Small,Central,Trade Show,Vikash,Analytics Platform,30,Lead
L04022,2025-07-22,2025-07-29,2025-08-08,2025-08-17,,72634,,Company_4022,Logistics,Mid-Market,East,LinkedIn,Sneha,Analytics Platform,50,Opportunity
L04023,2025-07-14,,,,,0,,Company_4023,Manufacturing,Mid-Market,West,Trade Show,Amit,Analytics Platform,85,Opportunity
L04024,2025-03-10,2025-03-16,2025-03-22,,,0,,Company_4024,Finance,Mid-Market,Central,Trade Show,Vikash,CRM Software,88,SQL
L04025,2025-05-11,2025-05-14,,,,0,,Company_4025,Logistics,Small,South,Trade Show,Arjun,Cloud Solutions,42,Lead
L04026,2025-05-28,,,,,0,,Company_4026,Manufacturing,Mid-Market,East,Website,Sneha,Analytics Platform,14,Lead
L04027,2025-04-15,,,,,0,,Company_4027,Education,Enterprise,North,Website,Neha,ERP Software,67,Lead
L04028,2025-11-28,2025-12-02,2025-12-10,2025-12-14,2026-01-06,78731,39.0,Company_4028,Manufacturing,Small,Central,Google Ads,Amit,Cybersecurity,79,Won
L04029,2025-10-11,2025-10-12,,,,0,,Company_4029,Education,Mid-Market,Central,Website,Rahul,CRM Software,28,SQL
L04030,2025-03-04,2025-03-08,,,,0,,Company_4030,Technology,Enterprise,East,LinkedIn,Amit,Cybersecurity,90,MQL
L04031,2025-05-20,,,,,0,,Company_4031,Education,Small,East,Referral,Neha,Analytics Platform,19,Opportunity
L04032,2025-07-17,2025-07-22,2025-07-30,2025-08-13,2025-09-10,908891,55.0,Company_4032,Healthcare,Mid-Market,North,Webinar,Priya,Cybersecurity,45,Lost
L04033,2025-04-03,2025-04-09,2025-04-14,,,0,,Company_4033,Technology,Enterprise,Central,Webinar,Neha,ERP Software,18,Lead
L04034,2025-05-13,,,,,0,,Company_4034,Finance,Enterprise,East,Website,Sneha,CRM Software,34,MQL
L04035,2025-05-08,2025-05-10,2025-05-19,,,0,,Company_4035,Manufacturing,Small,South,Referral,Vikash,Cybersecurity,29,SQL
L04036,2025-02-21,2025-02-25,2025-03-07,2025-03-13,,515502,,Company_4036,Education,Small,Central,Webinar,Priya,Cybersecurity,94,Lead
L04037,2025-08-22,,,,,0,,Company_4037,Manufacturing,Mid-Market,North,Google Ads,Arjun,Analytics Platform,60,SQL
L04038,2025-10-27,,,,,0,,Company_4038,Retail,Enterprise,West,Website,Sneha,Analytics Platform,64,Lead
L04039,2025-09-12,2025-09-16,2025-09-23,2025-10-01,2025-10-10,522416,28.0,Company_4039,Technology,Small,West,Website,Vikash,Cloud Solutions,33,SQL
L04040,2025-09-26,2025-10-03,2025-10-08,2025-10-23,2025-10-29,292477,33.0,Company_4040,Technology,Small,Central,Website,Rahul,Analytics Platform,29,MQL
L04041,2025-02-15,,,,,0,,Company_4041,Manufacturing,Mid-Market,West,Trade Show,Neha,Analytics Platform,23,Lost
L04042,2025-12-27,,,,,0,,Company_4042,Logistics,Mid-Market,North,Webinar,Arjun,ERP Software,25,Opportunity
L04043,2025-05-20,2025-05-26,2025-06-05,,,0,,Company_4043,Healthcare,Enterprise,North,Trade Show,Arjun,Cloud Solutions,30,MQL
L04044,2025-07-15,,,,,0,,Company_4044,Healthcare,Enterprise,East,Referral,Priya,Cloud Solutions,39,SQL
L04045,2025-11-12,,,,,0,,Company_4045,Retail,Enterprise,North,Trade Show,Sneha,Cybersecurity,77,SQL
L04046,2025-02-06,2025-02-10,2025-02-16,2025-02-27,2025-03-25,155093,47.0,Company_4046,Retail,Mid-Market,Central,Website,Priya,ERP Software,40,Lead
L04047,2025-05-24,,,,,0,,Company_4047,Education,Small,West,LinkedIn,Priya,ERP Software,94,Opportunity
L04048,2025-05-29,,,,,0,,Company_4048,Education,Small,South,Google Ads,Arjun,Analytics Platform,32,Lead
L04049,2025-11-25,2025-12-01,2025-12-09,,,0,,Company_4049,Technology,Small,Central,LinkedIn,Vikash,Analytics Platform,64,Lead
L04050,2025-08-30,2025-09-05,,,,0,,Company_4050,Retail,Mid-Market,North,Referral,Neha,CRM Software,19,Lost
L04051,2025-09-08,2025-09-14,2025-09-22,,,0,,Company_4051,Education,Mid-Market,West,Website,Sneha,ERP Software,81,MQL
L04052,2025-08-11,2025-08-13,2025-08-18,2025-08-25,2025-09-21,74977,41.0,Company_4052,Logistics,Mid-Market,North,Webinar,Vikash,CRM Software,14,Won
L04053,2025-10-24,2025-10-28,,,,0,,Company_4053,Retail,Small,South,Google Ads,Neha,Cloud Solutions,35,MQL
L04054,2025-05-04,2025-05-05,,,,0,,Company_4054,Healthcare,Enterprise,West,Email Campaign,Arjun,ERP Software,30,Lost
L04055,2025-10-31,2025-11-07,2025-11-12,2025-11-20,2025-12-07,767933,37.0,Company_4055,Logistics,Small,North,Email Campaign,Vikash,Analytics Platform,27,MQL
L04056,2025-05-06,2025-05-10,2025-05-13,2025-05-20,,994178,,Company_4056,Retail,Small,South,Referral,Priya,ERP Software,95,Lead
L04057,2025-11-13,2025-11-15,,,,0,,Company_4057,Healthcare,Small,North,Trade Show,Amit,CRM Software,83,Won
L04058,2025-03-17,,,,,0,,Company_4058,Finance,Enterprise,South,LinkedIn,Priya,Cloud Solutions,44,Lead
L04059,2025-04-27,2025-05-04,2025-05-11,2025-05-16,2025-06-05,805048,39.0,Company_4059,Finance,Mid-Market,Central,Website,Arjun,Cloud Solutions,66,SQL
L04060,2025-07-19,2025-07-26,2025-08-05,2025-08-15,2025-09-07,976167,50.0,Company_4060,Logistics,Small,South,Trade Show,Rahul,ERP Software,80,Lead
L04061,2025-12-11,2025-12-15,2025-12-17,,,0,,Company_4061,Technology,Enterprise,South,Website,Vikash,ERP Software,78,MQL
L04062,2025-07-16,2025-07-20,2025-07-29,2025-08-12,,75778,,Company_4062,Education,Mid-Market,East,Webinar,Neha,ERP Software,49,Lead
L04063,2025-08-24,,,,,0,,Company_4063,Finance,Mid-Market,North,Trade Show,Priya,Cloud Solutions,55,SQL
L04064,2025-10-15,2025-10-16,2025-10-20,2025-11-01,2025-11-17,286195,33.0,Company_4064,Technology,Enterprise,West,LinkedIn,Sneha,ERP Software,94,Lead
L04065,2025-06-05,2025-06-08,2025-06-14,,,0,,Company_4065,Manufacturing,Enterprise,Central,Email Campaign,Amit,Cybersecurity,46,Lead
L04066,2025-08-14,2025-08-18,2025-08-27,,,0,,Company_4066,Technology,Small,Central,Trade Show,Neha,Analytics Platform,96,Lead
L04067,2025-12-11,,,,,0,,Company_4067,Manufacturing,Small,West,Email Campaign,Arjun,Cloud Solutions,99,Lead
L04068,2025-01-03,2025-01-04,2025-01-11,,,0,,Company_4068,Healthcare,Mid-Market,South,LinkedIn,Priya,CRM Software,44,Won
L04069,2025-12-02,2025-12-06,,,,0,,Company_4069,Technology,Small,North,Trade Show,Vikash,Analytics Platform,41,Lead
L04070,2025-12-31,,,,,0,,Company_4070,Technology,Small,Central,Webinar,Vikash,Analytics Platform,28,Lost
L04071,2025-05-04,2025-05-11,,,,0,,Company_4071,Technology,Small,West,Referral,Vikash,ERP Software,23,Opportunity
L04072,2025-01-16,,,,,0,,Company_4072,Retail,Small,North,Google Ads,Sneha,CRM Software,18,SQL
L04073,2025-12-31,,,,,0,,Company_4073,Education,Mid-Market,West,Email Campaign,Sneha,Cybersecurity,71,Lead
L04074,2025-05-12,,,,,0,,Company_4074,Finance,Small,Central,Trade Show,Arjun,Analytics Platform,92,MQL
L04075,2025-09-23,2025-09-29,2025-10-07,,,0,,Company_4075,Technology,Enterprise,East,Google Ads,Sneha,Cloud Solutions,14,Lead
L04076,2025-02-14,,,,,0,,Company_4076,Finance,Enterprise,North,Trade Show,Amit,Cloud Solutions,16,SQL
L04077,2025-11-12,,,,,0,,Company_4077,Retail,Mid-Market,East,LinkedIn,Amit,ERP Software,24,Lead
L04078,2025-01-02,2025-01-07,,,,0,,Company_4078,Education,Enterprise,Central,Referral,Rahul,CRM Software,63,SQL
L04079,2025-07-06,2025-07-08,,,,0,,Company_4079,Logistics,Small,South,Email Campaign,Neha,Analytics Platform,37,Won
L04080,2025-08-12,2025-08-17,,,,0,,Company_4080,Finance,Mid-Market,South,Webinar,Sneha,ERP Software,69,MQL
L04081,2025-01-26,2025-01-28,2025-02-07,,,0,,Company_4081,Manufacturing,Small,East,Google Ads,Sneha,Cloud Solutions,15,SQL
L04082,2025-03-30,,,,,0,,Company_4082,Retail,Enterprise,North,Webinar,Sneha,CRM Software,57,SQL
L04083,2025-04-03,2025-04-08,2025-04-14,2025-04-18,2025-05-15,267509,42.0,Company_4083,Education,Small,Central,Webinar,Vikash,Cybersecurity,37,Lead
L04084,2025-08-10,2025-08-13,,,,0,,Company_4084,Manufacturing,Enterprise,Central,Google Ads,Priya,Cloud Solutions,56,Lead
L04085,2025-10-04,2025-10-08,2025-10-12,,,0,,Company_4085,Retail,Small,West,Email Campaign,Vikash,CRM Software,94,Opportunity
L04086,2025-03-05,2025-03-07,2025-03-17,2025-03-30,,205446,,Company_4086,Healthcare,Enterprise,West,Website,Arjun,Analytics Platform,15,SQL
L04087,2025-12-20,2025-12-24,2025-12-30,,,0,,Company_4087,Logistics,Mid-Market,West,Referral,Rahul,Cybersecurity,99,Lead
L04088,2025-05-29,,,,,0,,Company_4088,Healthcare,Mid-Market,West,Google Ads,Arjun,CRM Software,41,MQL
L04089,2025-02-28,2025-03-04,2025-03-07,,,0,,Company_4089,Retail,Enterprise,East,Webinar,Amit,CRM Software,32,SQL
L04090,2025-04-24,,,,,0,,Company_4090,Retail,Mid-Market,North,Email Campaign,Vikash,CRM Software,97,Lead
L04091,2025-02-21,2025-02-23,2025-03-02,,,0,,Company_4091,Education,Small,Central,Website,Amit,Cloud Solutions,75,Won
L04092,2025-01-06,2025-01-07,,,,0,,Company_4092,Logistics,Small,East,Trade Show,Vikash,ERP Software,28,MQL
L04093,2025-10-07,2025-10-11,2025-10-19,,,0,,Company_4093,Technology,Small,South,Trade Show,Sneha,ERP Software,10,SQL
L04094,2025-10-01,2025-10-04,,,,0,,Company_4094,Education,Enterprise,East,Webinar,Amit,Cybersecurity,74,SQL
L04095,2025-09-23,,,,,0,,Company_4095,Technology,Mid-Market,North,Website,Priya,ERP Software,11,Lead
L04096,2025-05-31,,,,,0,,Company_4096,Education,Small,Central,Referral,Priya,Cybersecurity,12,Lead
L04097,2025-10-05,2025-10-09,2025-10-16,2025-10-20,,601227,,Company_4097,Finance,Small,Central,Google Ads,Neha,Analytics Platform,27,Lead
L04098,2025-12-09,2025-12-15,2025-12-23,2026-01-02,,66634,,Company_4098,Healthcare,Small,North,Website,Priya,Analytics Platform,90,MQL
L04099,2025-05-15,,,,,0,,Company_4099,Retail,Mid-Market,Central,Webinar,Rahul,Cybersecurity,24,Opportunity
L04100,2025-12-30,2026-01-03,2026-01-09,2026-01-12,2026-01-29,645488,30.0,Company_4100,Education,Enterprise,South,Trade Show,Amit,Cybersecurity,96,Opportunity
L04101,2025-06-23,2025-06-26,2025-06-30,2025-07-14,2025-08-02,317976,40.0,Company_4101,Education,Enterprise,South,Referral,Vikash,Cybersecurity,32,SQL
L04102,2025-12-19,,,,,0,,Company_4102,Logistics,Enterprise,East,Email Campaign,Sneha,Analytics Platform,16,Lead
L04103,2025-12-24,,,,,0,,Company_4103,Logistics,Mid-Market,North,Email Campaign,Sneha,Analytics Platform,53,MQL
L04104,2025-10-10,,,,,0,,Company_4104,Education,Small,Central,Website,Neha,Cybersecurity,98,Won
L04105,2025-09-26,,,,,0,,Company_4105,Logistics,Mid-Market,Central,Referral,Priya,ERP Software,12,Lead
L04106,2025-10-26,2025-11-02,2025-11-04,2025-11-15,2025-11-24,748387,29.0,Company_4106,Technology,Mid-Market,Central,LinkedIn,Priya,Cloud Solutions,29,Lead
L04107,2025-11-21,2025-11-24,2025-11-27,2025-12-10,2025-12-20,623119,29.0,Company_4107,Education,Mid-Market,East,Website,Priya,Cloud Solutions,62,Won
L04108,2025-01-28,,,,,0,,Company_4108,Manufacturing,Enterprise,Central,Referral,Priya,ERP Software,24,SQL
L04109,2025-11-27,2025-12-01,2025-12-03,2025-12-12,2026-01-03,486815,37.0,Company_4109,Finance,Mid-Market,East,Email Campaign,Rahul,ERP Software,22,Lost
L04110,2025-11-28,2025-12-01,2025-12-05,2025-12-08,2026-01-04,300591,37.0,Company_4110,Healthcare,Small,West,Referral,Sneha,ERP Software,50,Won
L04111,2025-05-03,,,,,0,,Company_4111,Manufacturing,Small,East,Trade Show,Vikash,ERP Software,92,Lost
L04112,2025-02-06,2025-02-10,,,,0,,Company_4112,Education,Enterprise,South,Google Ads,Neha,Cloud Solutions,92,Lead
L04113,2025-03-27,2025-03-31,2025-04-09,,,0,,Company_4113,Manufacturing,Small,East,Email Campaign,Rahul,CRM Software,68,SQL
L04114,2025-05-31,2025-06-01,2025-06-03,,,0,,Company_4114,Manufacturing,Small,South,Email Campaign,Vikash,Analytics Platform,21,SQL
L04115,2025-12-21,2025-12-25,,,,0,,Company_4115,Healthcare,Mid-Market,South,LinkedIn,Arjun,Cybersecurity,12,Lead
L04116,2025-12-03,2025-12-09,2025-12-14,2025-12-27,2026-01-06,439121,34.0,Company_4116,Logistics,Mid-Market,North,LinkedIn,Priya,ERP Software,40,SQL
L04117,2025-09-18,2025-09-24,2025-09-28,2025-10-05,,256729,,Company_4117,Technology,Enterprise,North,Google Ads,Amit,Cybersecurity,35,MQL
L04118,2025-03-11,,,,,0,,Company_4118,Healthcare,Mid-Market,Central,Website,Neha,Analytics Platform,81,Lost
L04119,2025-10-20,2025-10-27,2025-11-01,2025-11-13,2025-12-06,526907,47.0,Company_4119,Retail,Mid-Market,North,Google Ads,Priya,Analytics Platform,91,Lost
L04120,2025-07-20,2025-07-22,2025-08-01,2025-08-07,,326728,,Company_4120,Retail,Small,East,Email Campaign,Amit,Cybersecurity,60,Won
L04121,2025-11-01,2025-11-07,2025-11-11,2025-11-22,2025-12-01,525790,30.0,Company_4121,Education,Enterprise,West,Webinar,Neha,Analytics Platform,46,MQL
L04122,2025-02-12,2025-02-18,,,,0,,Company_4122,Technology,Small,West,Referral,Vikash,Cloud Solutions,72,Lead
L04123,2025-08-28,2025-08-31,2025-09-03,,,0,,Company_4123,Retail,Mid-Market,Central,Referral,Amit,CRM Software,49,SQL
L04124,2025-12-04,2025-12-07,2025-12-15,,,0,,Company_4124,Education,Mid-Market,South,Google Ads,Rahul,CRM Software,17,Lead
L04125,2025-07-22,,,,,0,,Company_4125,Healthcare,Enterprise,South,Trade Show,Rahul,CRM Software,86,Lead
L04126,2025-07-17,2025-07-18,2025-07-22,2025-07-26,,973157,,Company_4126,Finance,Small,Central,Website,Neha,Cybersecurity,91,Opportunity
L04127,2025-03-20,,,,,0,,Company_4127,Finance,Mid-Market,South,Trade Show,Sneha,Cloud Solutions,24,Won
L04128,2025-04-19,2025-04-22,,,,0,,Company_4128,Logistics,Mid-Market,East,LinkedIn,Sneha,ERP Software,18,Lost
L04129,2025-02-09,2025-02-11,,,,0,,Company_4129,Healthcare,Small,West,Website,Amit,ERP Software,32,Lead
